tweet,label,label_id,jumlah_kata,panjang_karakter
bahkan ke kirim yang ini jancuks bau bakal marah,anger,0,9,48
terlalu cuek dan capai bertengkar terus tiap saya complain karena dia terlalu sibuk dan cuek bahkan dia yang marah like what,anger,0,21,124
marah muluu,anger,0,2,11
selamat pagi mari memulai hari dengan emosi yuk mampir,anger,0,9,54
masih pagi sudah emosi,anger,0,4,22
apa sih bawa bawa tahun tolol,anger,0,6,29
anjing saya baru menonton all of us dead bawaannya emosi,anger,0,10,56
aduh jangan dong sudah mulai mengerti pelajaran tiba tiba jadi bodoh lagi nanti,anger,0,13,79
benar sekali sih banyak sekali yang benci sama saya salah satunya pas saya kerja di penulis ada ini teman saya yang didepan baik dibelakang bahkan bilang ke kakak ipar saya kalau dia tidak suka saya bahkan cenderung ke benci pas saya diputus kontrak dia tuh senang sekali anjing,anger,0,48,278
saya steril kucing saja habis juta ratus ribu men bangsat mahal kan tapi karena kucing saya sudah tua jadi reaksinya lama sekali masih suka spray urine sembarangan suka teriak teriak meminta keluar nah itu yang bikin saya pusing,anger,0,38,228
kalau tidak blaja tidak keje jauh tidak bergaul rasanya saya pun benci ngan perangai saya terima kasih everyone sebb jadi contoh terbaik,anger,0,22,136
daftar orang tolol dan idiot yang menolak kemajuan peradaban indonesia nanti akan dicatat sejarah penolak kemajuan indonesia fotonya di pajang di tempat sampah,anger,0,23,159
saya suka bingung orang tuh kenapa sih cari perhatian sekali mau atensi orang dengan ngehate barangkali kamu baca tweetan saya ini tolong iya kamu baca kalau kamu tidak suka sama mika sok mengomong tapi the point tidak perlu mirip kontol sukanya ngehate pakai mirip orang tolol pecundang,anger,0,47,287
tolol sekali ini mah mana lagi yang sudah lihat,anger,0,9,47
kalau di sinema elektronik itu yang jahat jahat sekali yang baik bodoh sekali,anger,0,13,77
saya mulai tidak jelas ini kayaknya mulai sedih marah kesal nyinyir lambe turah bukan kind human lagi oke lets go ke pak ayi saya obati mental ku dulu gais,anger,0,29,155
fagg benci sekali saya liatnye,anger,0,5,30
saya benci sama orang yang hidupnya mirip banyak lagunya,anger,0,9,56
bisa dong iya jangan bikin emosi dulu pagipagi,anger,0,8,46
saya sungguh benci akan seto dia ialah seksual anjing pokok pelukan sahaja,anger,0,12,74
kalau marah balik mirip anjing lah,anger,0,6,34
serius saya kangen sekali sampai menangis kadang terpikirkan tapi sekarang saya lagi benci sekali sama tuh agensi sadar tidak sih kalau kamu diam saja ini idol kamu yang kena imbasnya percuma diam buat redain masalah pastinya di sepanjang karir jake ini masalah bakal di ungkit,anger,0,45,277
kita tengah bersiap dia call memang kena marah lah duit pun takde hutang apa pun tidak tahu lah,anger,0,18,95
siap tolol,anger,0,2,10
yang membuat rakyat tidak mempercayai penguasa sering bohong pemimpinnya melarang rakyat melakukan sesuatu tapi dia sendiri yang melakukannya terlalu vulgar mempertontonkan kebodohan dan mengaggp rakyatnya semua bodoh,anger,0,27,217
benci sekali sama kumpulan ibu ibu,anger,0,6,34
pinjam duit di leasing giliran ditagih marah ke penagih bayar listrik nunggak giliran petugas pergi fasilitas listrik eh petugas bahkan dikeroyok pesan barang cod tidak sesuai ekspektasi bahkan kurir yang disuruh bayar wow luar biasa,anger,0,35,233
salahnya dimana ketika harus marah pada hal yang salah sedang kebaikan kebaikan yang juga ada pada video engkau potong potong tidak kelas komisaris ndul,anger,0,24,152
masih pagi jangan marah bunda,anger,0,5,29
orang orang itu perlu di ajarkan attitude berbelanja deh mirip iya emosi,anger,0,12,72
opini kamu yang nomor bodoh zaman nabi poligami itu untuk ngebebasin wanita dari budak dan sebagainya kalau kata kamu disini kamu cuma mau cari enak di kamu saja sumpah gedek sekali saya manusia modelan begini,anger,0,35,209
kalau tunjuk muka dengan anak dan isteri kemudian buat kenyatan bodoh nitu bukan berani bangtu bapak bangang lagi bodoh degil macam kaldai yang tidak fikir anak anak dan isteri tersayangibarat kamu bagi gambar kamu dengan isteri kamu tengah berjubo depan anak anakthen berlegar dalam sosmed,anger,0,45,290
halah hidup kok cuma modal kontol tapi ingin cewek banyak berlindung dibawah sunah rosul ini nabi yang dengar pernyataan kamu mirip begini menangis anjing sesat bangsat belajar agama boleh tapi jangan sampai mabok mirip orang ini iya teman,anger,0,38,239
pagi pagi sudah marah marah,anger,0,5,27
iya ampun pagi pagi sudah bikin emosi,anger,0,7,37
another manusia tolol yang cocok dikebiri,anger,0,6,41
marah marah terus keriput,anger,0,4,25
enuf lah buat drama acah masalah sosial masyarakat ini paling of the story lebih pada tnjuk negative yang lekat kat kepala je acah je padahal anak rating masalah sosial increase and then nama melayu tukar lah nama lain bodoh punya director,anger,0,41,239
tapi lebih tolol fenss iya sih,anger,0,6,30
yang bodoh saya maraton baca seminggu saja di eng pas tahu dia bakal daily pas,anger,0,15,78
sabar sabar jangan emosi,anger,0,4,24
jarta sama ael pagi pagi sudah bikin emosi anjing,anger,0,9,49
habis itu sakit hati tolol sekali memang,anger,0,7,40
astaghfirullah marah marah,anger,0,3,26
jalanan masih luas kamu mengapai klakson tolol depan belakang kamu tidak ada kendaraan,anger,0,13,86
eh tiba tiba sih a ini masuk jadi kelompok saya saya yang memang agak punya dendam maaf iya allah mirip dih apa sih sudah mah dia bawa kating tanpa mengasih tahu ke saya dan teman saya lagi,anger,0,37,189
tolol sampai ke dna iya ini orang,anger,0,7,33
dia pasti marah,anger,0,3,15
dengan berlindung merasa punya hak imunitas ih bodoh amat saya tidak pilih dia sebagai perwakilan rakyat sok orang sunda diam wae santet saja dari jarak jauh sih orang pdi itu nanti nglunjak dan besar kepala iya sih anjing,anger,0,38,222
semua yang dari arab pasti halal cuy bagi sebagian orangorang bodoh yang ada di indonesia saja dibenarkan kencing onta saja diminum teroris dijadikan anggota fatwa mui teroris dijadikan ulama ustadz an guru agama kok,anger,0,34,216
maaf ini mus kalau menurut saya yang bodoh ini bknya yang mau ibu kotanya tok tapi emange wong sak jakarta arep ikut pindah kan kantor kantor perusahaan perusahaan kabeh isih neng jakarta cuma urusan administrasi negara sing pindah tapi kui mungkin ngko iya isih sono perwakilan kementrian kementrian sik neng jakarta,anger,0,51,317
gerombolan berbicara sembarangan bin tolol,anger,0,5,42
buzzerrp bani bipang kafer komunis komen kepanasan masih bodoh bin dungu mudah di bohongin dan di tipu manusia rendah moral dan akhlak,anger,0,22,134
ingin marah tapi tidak tahu ke siapa,anger,0,7,36
karena saya kesal di detik detik terakhir masih ada saja yang jadi,anger,0,12,66
halo saya makin kesini makin gangerti kenapa se ingin tahu itu sama masalalu doi saya mirip senang saja lihat masalalu doi saya itu tidak bahagia mirip tolol sekali kamu nyiain doi saya yang memang superduper baik saya bertrimakasih sih sama kamu karena kamu sudah buang doi saya,anger,0,47,279
tapi walaupun ada scene uwu di rating bahkan turun karena setiap scene ada sih jessi yang muncul jadi pindah pindah chanel tiep dia muncul lebih baik ku lihat konflik perebutan reyna walaupun harus emosi juga lihat tingkah kuyang tapi ketimbang saya lihat sih jesika,anger,0,44,266
hahaha tuh kan sudah tua bodoh pula,anger,0,7,35
saya benci kenapalah korg tepuk masa ini hoi,anger,0,8,44
makin jeblok suara pdip di jawa barat buat orang sunda semangkin benci,anger,0,12,70
pe yang kamu benci sangat siel ngan saya,anger,0,8,40
sudah saya duga soalnya tidak biasa sekali cube ngegas sekali promosinya dan lain jadi teringat coba helicopter kemarin cube kalau kamu sampai ngapa mengapai anak saya awas iya saya marah benaran marah sekali,anger,0,33,208
nah kan banyak homophobic menyampah di lapak itu foto mana kebanyakan dari indonesia lagi mancing sih pakai aplod segala ujung ujungnya kan ada yang bawa bawa saya dan dia kena hate bangsat memang yang suruh fanservice,anger,0,36,218
pagi pagi sudah dibikin jengkel heran,anger,0,6,37
e bak je baca ini saya tidak mau emosi sndirian dia yang pinjam kok dia yang mengatur pantek ajan leme cicingan ini,anger,0,22,115
lucu menurut saya itu adalah wilayahnya presiden dan bukan gubernur kalau begitu artinya gubernur memiliki wewenang untuk menyatakan diri merdeka dikasih yang bodoh artinya pemindahan ibu kota tidak pernah memikirkan nasib jakarta selanjutnya mau dijadikan apa,anger,0,36,260
langsung melek saya bangsat,anger,0,4,27
terus lawan siapa tambah suwe tambah koyok lanjutkan lawakannya nawak nawak tidak emosi blass kok bahkan lucu lak nyawang,anger,0,19,121
saya sumpah benci nerd yang main romen buku setiap hari pastu poyo hotboys,anger,0,13,74
kok kamu tolol sekali sih nder,anger,0,6,30
giliran segala hal yang berbau islam dikebiridpojokkan dengan alih omikron srius yang muslim tidak marahimannya turun atau emnx pura pura muslim,anger,0,21,144
kurang tolol apalagi coba ini agama tuhannya tidak mengasih hukum cerai bahkan yang nikah lagi dianggap zinah dan gobloknya masih ada saja yang mau jadi kristen memang sih setololtololnya monyet saja tidak sembah sesama monyet lah ini manusia dikasih akal kok sembah sesama manusia,anger,0,44,281
tolol bersama,anger,0,2,13
ini boleh tidak sih saya kecewa atau marah sama dia tertawa cuma karena saya beli acrylic frame terus majang bareng sama polaroid ortuku dia bilang begini apa saya saja yang sensi ini iya dikira nge kpop bikin lupa semua hal bahkan orang tua sendiri kamu bikin saya makin tidak mau kenal spesies cowok,anger,0,53,301
brengski saya benci sekali sama matek,anger,0,6,37
sebentar sebentar masih pagi jangan emosi dulu mau ganti akun dulu buat makimaki,anger,0,13,80
reply lah apa yang susah sangat anak suruh fix app je pun kang saya tidak masuk kelas pastu kata saya ponteng bodoh betul,anger,0,23,121
sumpah shara bangsat anjing bajingan,anger,0,5,36
baru bangun kena marah tiba tiba but we should keep kiyowo,anger,0,11,58
poin ke mirip orang bodoh tidak sih mengapai sudah nikah berzinah sama wanita lain iya di pikir saja itu mah memang nafsu kamu yang mirip begitu soksok an berlindung di balik kata zinah,anger,0,33,185
cukup macam ini pun tidak rasa marah ke kecil hati ke,anger,0,11,53
katanya orang bisa jadi bodoh karena cinta tapi saya tidak peduli semua itu saya cuma mikir betapa bodoh anger saya senin kemarin ampir di serempet motor karena bule tolol naik nmax lawan arah saya posisi lihat kanan karena laju kendaraan dari sana kan eh sih bangsat ngebut dari kiri benar benar inch from terrible terrible accident anger saya marah karena dia berantakan sekali sudah tidak mau membereskan tapi saya yang disebut gila harus diruqyah anjing ingin punya rumah sendiri biar bisa pergi jauh dari keluarga ini minimal saya lah yang mati duluan anger sama diri sendiri saja tidak jujur kalau sakit iya bilang bodoh obatin bukan di sangkal anger etmin harus banyak banyak sabarr walau sebenarnya saya lihatnya juga ikutan emosi anger sampai saya pernah bilang ke dia kalau ketemu kucing saya dirumah situ tabokin saja pakai sapu tusuk kepalanya lemparin saja dari lantai situ saking sudah kesal marah sekali,anger,0,150,918
saya mau marah sekali bacanya yaallah masih pagii ini emosi saya di uji terus perasaan,anger,0,15,86
masih pagi loh sudah ada yang bikin emosi saja,anger,0,9,46
bodoh mah bodoh sendiri saja buibu tetangga di gresik kemarin begini semua miris punya komunitas bodoh nan tolol itu hal tergaenak yang pernah saya alami tahunan disana,anger,0,27,168
saya marah tapi saya sayang sama kamu,anger,0,7,37
aduh sih tolol keceplosan,anger,0,4,25
yang tidak menyebalkan di dunia ini cuma reinernajskakeksbaku ingin marah anjingg ingin teriak ngentot sekeras kerasnya,anger,0,16,119
terpantau balas dendam goro sempit ndek dosen sing sak penake dewe,anger,0,11,66
kenapa bangsat,anger,0,2,14
tidak sah tidak bodoh,anger,0,4,21
tahu tidak benda bodoh apa yang saya dengar dekat radio pagi ini lagu hael kelentang kelentung diorang nyanyi translate ke english tidak memasal era ini sudah kena maki,anger,0,28,168
hah paling benci memang hal begitu,anger,0,6,34
yaampun iya pantas ih bodoh sekali saya,anger,0,7,39
padahal kubu kamu juga buat naik daun kan anis rakyat juga tidak bodoh tolol,anger,0,14,76
lain kali otak tuh biarkan saja stay di kepala jangan dipindah pindah ke kontol juancok tolol kan jadinya gih musnah saja ngehabis ngehabisin oksigen saja kalau hidup,anger,0,27,166
baju hilang lagi laundryan pagi pagi sudah bikin emosi,anger,0,9,54
bodoh tidak apa tapi jangan dungu om said didu belajar mufon dari sakit hati om,anger,0,15,79
kata kasar harsh word bismillah asu babi bajingan celek anjing kontol monyet kotoran anjing ngentot goblog tolol asuu astaghfirullahalazim maaf,anger,0,20,143
padahal deh gea baru dapat penghargaan sudah dibuat sedih lagi sama tim tolol,anger,0,13,77
salah bank katanya tidak bagi paperwork pakai letterhead firma dia eh eh kamu yang bodoh oke bank pon kata kamu tidak check sebelum bagi cust sign,anger,0,26,146
no sama tolol sekali,anger,0,4,20
dia siap kata kalau alter perkataan kena sign tepi itu hello saya ke yang kena sign tanya lah front hang apesal saya lak yang diragukan nasib kali kena carut saya dahlah saya marah betul kalau orang spoil mood saya pepagi,anger,0,40,221
luffy selain bodoh kamu juga pengecut saya tidak menyukaimu,anger,0,9,59
di bilang kalau sudah hatinya hitam mana ada bisa membedakan putih atau hitam yang pintar bisa mendadak bodoh kalau sudah hatinya penuhin dengan penyakit hati,anger,0,25,158
jangan bodoh tidak boleh kena umpan,anger,0,6,35
apalagi bodoh,anger,0,2,13
marah ini nunaa,anger,0,3,15
aak benci kalau pulau pulau kecil tidak paham,anger,0,8,45
takan ada kesempatan kedua jika tahun ini kalian masih bodoh semua data hasil mirip saya sia sia buat cerdaskan kalian,anger,0,20,118
baunya busuk sekali sumpah tidak tahu kucing saya ini punya dendam apa sama saya pokoknya tiap dia kentut pasti dekati dan sok sok manja aslinya kentutt,anger,0,26,152
centi sekali bangsat,anger,0,3,20
lagu ngegalau kelas pas lagi jaman jamannya galauin cowok yang seharusnya tidak saya galauin tertawa dasar bodoh,anger,0,17,112
inilah contoh orang orang yang belum siap bersosial media iya begini ini sudah close minded racist bodoh attitude tidak ada,anger,0,20,123
tiap kali anak marah mesti kena macam ini hahah takpela tidak jadi anak marah,anger,0,14,77
emosi dari kemarin tidak hilang,anger,0,5,31
mirip begini ini manusia paling tolol sedikit sedikit bawa agama pola pikir bodoh berkedok agamis,anger,0,15,97
harinih anak pergi sekolahkan lawyer bodoh yang menyusahkan customer haritu sudah sign paperworks semua alih alih dia kata document silap print and i pula kena all the way pergi sign balik firma bodoh itu langsung taknak bertanggungjawab even datang half way tapi meet client,anger,0,44,275
bodoh punya orang saya doakan makanan yang kamu beli jatuh terburai tanpa sempt kamu masuk mulut pun amin,anger,0,18,105
memang emosi,anger,0,2,12
sumpah bikin emosi saja pagi pagi,anger,0,6,33
satu keluarga suka kucing tapi ada orang yaitu nenekku yang benci sekali sama kucing kalau ketahuan main kucing pasti diomelin diperingatin toxo penyakit terus bulu menempel kesal sekali apa sih,anger,0,30,194
saya benci isi kepala ku isi hatiku dan semua,anger,0,9,45
iya tuh bapak emak saya memang bodoh,anger,0,7,36
bodoh kamu memang,anger,0,3,17
saraf pada otak mutanjir kena ini mah sudah tidak ketolong tolol iya,anger,0,12,68
cebong memang bangsat,anger,0,3,21
nah ini kalau yang kita benci kejahatan kejahatannya siapapun wajib dilaporkan dalam kejahatan itu siapapun bisa terlibat kan,anger,0,18,125
saya benci tahun ini,anger,0,4,20
pagi pagi sudah bikin emosi iya,anger,0,6,31
oematmu tolol sih tidak bisa membedakan mana bunglon mana asli kebanyakan halu ngentod sama bidadari transparan iya begini jadinya otack tydak dipakai iya gesya,anger,0,24,160
artinya lagi marah,anger,0,3,18
terus ujaran apa ujaran bangsat ujaran kunyuk,anger,0,7,45
tidak apa apa saya emosi saja sama kamu,anger,0,8,39
ayo emosi jangan sabar,anger,0,4,22
azab jualan ayat lah bodoh,anger,0,5,26
aduh adik saya bangsat dikasih duit buat infak bahkan dijajanin,anger,0,10,63
idih maunya enak di kamu saja bodoh,anger,0,7,35
benci sekali sistem kredit oke lah mereka mau cari untung lebih tapi ngotak sedikit lah pantas emak saya banyak bicara sekali kalau itu banyak beli cash di suruh indent bulan sudah begitu di diamkan tidak ada basa basi atau menawari lain kalau kredit sudah tuh heboh sendiri mereka ini,anger,0,49,285
