tweet,label,label_id
terima kasih kakak cantik oktakenza hadiah handuk nutriclub ya lucu gambar beruang semoga lancar terus rejeki dan pekerjaan ya amin peluk sayang selalu untuk anteu oktakenza,happy,4
dua hari ini merasa flu tapi gejala omicron begitu semoga saja sih memang flu biasa bismillah enggak apa-apa meski takut,fear,1
suka gatel banget mas kalo yang beginian enggak disebarin ya allah,anger,0
bahwa tak keinginan bisa terpenuhi barangkali untuk dan,neutral,3
dikampung mana mengerti go pay teh sudahlah beli amplop lebaran lucu lucu isiin duit baru sudah paling benar,happy,4
dan gitarku yang dipinjam teman belum dikembalikan katanya aku balikinnya pas kamu pulang tapi kita harus bukber ini orang mau balikin barang gue tapi malah mengajak bukber sekalian,sad,2
coba bayangkan kalo sebenarnya itu foto idol kpop terus di edit sama sih sendernya woaksowkak,happy,4
milet nya outstanding ditambah alunan piano nya hayato sumino,neutral,3
terkejut diri ini kan lalu perut ku kruyukan akhirnya ku putuskan untuk searching dimane foodcourt nya eh pas searching no signal breh tri ku di thamrin dan tanabang tidak berfungsi samsek,sad,2
memang saya ateis saya kan pemuja fol ges coba jelasin secara rinci ateis yang enggak abal-abal itu bagaimana kalo kamu memang pakar ateis kalo kamu enggak bisa jawab pasti kamu bakal mengatai saya cewek bego kayak tadi sedih,sad,2
askmf kenapa ya gua takut banget kalo mau mengomong atau muncul di grup gituuuu benar-benar panik begitu kalo harus muncul di grup bagaimana cara ngehilangin nya ya,fear,1
aku dendam sama ntu dua orang itu,anger,0
46 un sus un bisa ke unlock all case 5k acc unlock 7k acc unsus 10k acc payment dilakukan di akhir a uns perm,neutral,3
tiba-tiba kok jadi takut kuliah offline ya,fear,1
sebab aduu tegang begitu ye wkwk,happy,4
aku pura pura tidak tau saja kebohonganmu yang terhakiki entahlah aku pura pura bodoh saja nanti juga akan ketahuan sendiri biar waktu yang menunjukkannya,anger,0
ku cium pipi kanan mu dan kau senyum terpesona bercampur malu,fear,1
takut dewasa,fear,1
lebih aneh lagi yang hobi mendengarkan lagu-lagu sedih biar bisa sedih,sad,2
intisarinya jangan main hp samsek digojek geng even sudah dekat rumah tinggal ngesot gila ya astagfirullahaladzim orang jaman sekarang tuh ya apa juga dilakuin hik,fear,1
mau ketawa tapi takut,fear,1
berburu menu sahur sampai nyasar untung saja dibantu mbah gugel,happy,4
adalah dan berlindung akan jika,neutral,3
both saja deh agar kau puas dan bahagia t t,sad,2
haalooww bocil sunuu selamat hari sabtuu selamat weekend jangan lupa senyum dan bahagia selalu hari ini jangan lupa sarapan terus minum air putih yang banyak biar kuat have a wonderful day todayy,happy,4
ternyata aku bisa saja marah atau sebel ke orang orang yang enggak tepat waktu sebel enggak bisa merubah mindset orang orang tersebut buat datang tepat waktu kalo bukan aku sendiri yang ngerubah waktu disiplinku,anger,0
anjir sedih sudah deh ini mah sn sudah berasa enggak lengkap lagi,sad,2
enggak bule sih selama mereka lokal indonesian langit di pijak bumi di jdinget sih boting iyev,neutral,3
dengan kita akan senantiasa diliputi damai tentram dan,neutral,3
dalane alus lancar trimaksih bpk username semoga sehat selalu untuk membangun bangsa,happy,4
enggak suka banget kalau ujung2nya kayak ngebandingin kerja keras orang kayak apa anjer masing-masing orang sudah kerja keras sebisa mereka,anger,0
sarapannya setelah wo 15 30 menit beres wo nya atau enggak keringetan,neutral,3
username pengin banget icip icip dikit soal pasar modal tapi masih belum berani efek ilmunya belum banyak kali ya takut malah jatohnya jadi donasi bukan investasi hahaha,fear,1
anf anime bikin bikin tapi ending,neutral,3
semoga baik baik saja,fear,1
pasti pada banyak yang mikir apasi bel sok-sok di update lagi biar ikutan viral kan hm gapapa kok kalian semua disini enggak retweet orang reply this thread cuma mau nunjukin saja kalo ya mau kita artis kayak mau orang biasa kayak mau siapa kayak ya memang berhak marah kalo dilecehin,anger,0
3 bau nya indak amis dan masih bersih 4 kalo belanja di tapi dapat ikan atau cumi2 yang masih baru dan besar2 terus harganya bisa ditawar 5 kalo ketemu nelayan bisa beli ikannya selain di pasr ikan yang harganya jauuhh lebih murah,happy,4
senang rasanya sehat kembali makan normal habis sampai bersih piringnya melihat senyum ibu-ibu semringah seorang penjual,happy,4
beli kaos banyak dengan ukuran yang sudah downgrade kucariin kok enggak ada ternyata masuk ke lemari bapak mbak art ku kayaknya enggak notice aku sudah kurusan,sad,2
anak cucu para bangsat bangsa,anger,0
fb enggak enak banget,anger,0
aw jadi malu wkwkwkwkwk tapi senang bengeettt,happy,4
saat ini lebih merasa pengin manfaatin waktu sebaik baiknya kalau masih bisa pulang tepat waktu ya pulang biar bisa buka di rumah bareng keluarga kalau enggak ada yang dikerjain ya mndg cepat tidur bukan malah begadang enggak jelas,happy,4
minderan anjir kalo suka sama orang habis bagaimana ya gua selalu saja suka sama santri dengan fisik yang tidak memadai serta akhlakless begini jadi lebih nyaman mencintai dalam diam wkwk sudah begitu doi pernah lihat gua nyedot tijus memakai selang apa enggak menambah jijay,fear,1
iya iyaang mau reply biasa gue kong tapi gue tag bapak adek takut nganu nanti,fear,1
jembatan depan super indonesia dago merupakan jembatan dengan anak tangga tersempit dan terterjal serta pagar terpendek yang pernah gue naikin kalo nyokap2 pakai gamis takut ketinggian ini saya allah turun2 kaki lemas dan gemetar url,fear,1
username belum lama ini dia bilang kalo dia sedih melihat teman temannya ngalamin masa sulit dan bahkan mereka pun enggak mau punyagrup chatting karena khawatir kalo ada yang enggak balas malah jadi menyakiti perasaan se soft itu lho mereka terharu,sad,2
username alhamdulillah yallah makanya jangan kasih kode kalau mah ngode spesifik langsung tag kamu aku kamu aku aku kan terpancing,happy,4
ngeri tapi berusaha menenangkan diri,fear,1
kalo aku jidat yang sering tak tempelin dikaca ketika kondisi menunggu walhasil kacanya berembun njuk panik nyariin tisu,fear,1
username username mekanisme pemilihan direksi dan komisarisnya dengan cara bagaimana ya sontoloyo kan uang rakyat dipakai buat gaji bod dan boc yang model begini,anger,0
sedih banget dengar kabar kalo denise sudah keluar dari secret number,sad,2
orang bodoh jadi ustad pengikutnya jadi bodoh semua,anger,0
banyak juga boleh kak asal jangan kelepasan ngeri enggak ke rem loss pula lagi,fear,1
takut limit wkwkw,fear,1
maksudku perjalananmu ke sini tapi junsoo sejauh ini terdengar indera pendengaran roman terpampang secara mereka kan dipisah oleh chaewon,neutral,3
surat ojk palsu eazy property pt indonesia sekarang cc,neutral,3
iya kamu orangnya egois,anger,0
kukira kita bisa berteman lebih jauh bersahabat tapi ternyata tidak sepertinya dari pihakku saja yang berusaha ah sudahlah pencemburu sepertiku berhak apa,sad,2
menyembuhkan rasa sakit tanpa obat ya kayak begini bilangnya flu bersin demam tapi order es krim tengah malam kalo anak kampus bilang bm terpenuhi,happy,4
semangat buat kamu yang lagi latihan ya walaupun enggak ke notice semangat,happy,4
sebenarnya lagi gelisah dikit soalnya tadi sekolahku banyak yang positif tapi overall baik baik saja kook hbu,fear,1
8 juli 2018 terimakasih buat semua yang enggak bisa disbutkan satu persatu untuk yang terjadi di tanggal 8 juli 2018 mua username photo looping cara ent picasso cibiru jawa barat indonesia url,happy,4
untungnya sudah menemukan cowok yang sayang banget sama aku dengan apa adanya aku segala baik bobrokku yang lebih banyak kurangnya begini enggak bisa ngungkapin apa-apa lagi selain bersyukur bersyukur dan bersyukur,happy,4
dua tiga lari pagi lama lama enggak kuat beibih mas crush pergi aku sedih,sad,2
aduh butuh roll film yang ready stock fdi sini sedih takut enggak sampai entar sebelum hari sabtu huee,fear,1
galau bingung mau ngpain tapi malas mau mengapai,sad,2
lah mah kesntuh sarafnya mana genggamannya,neutral,3
saking sibuknya aku lupa jam 4 mv rilis iya sibuk sibuk mencari kesibukan sambil baca ebook heran accounting apaan awal bulan enggak ada pekerjaan,sad,2
askmf masa aku baru pacaran kemarin tapi enggak ada saling kabar kabaran lagi dimana atau mau kemana chat nya juga random saja terus aku mau ngabarin dia juga kayak mikir 2x takut dia nya keganggu wajar enggak sih,fear,1
tahun-tahun kemarin sebulan sekali lewati malino kalo melakukan pendakian skrang2 kayak sudah tidak bisa lagi capai ini tempat hahah terakhir kesini 19 july 2017 url,sad,2
aku malu aku malu,fear,1
baru kali ini pemakaian fasilitas laboratorium dikampus sendiri bayar kalo begitu uang yang dibayarkan tiap semster apa tidak termasuk di doain yang buruk apa yang baik nih,anger,0
banyak yangg aku mau belii tapi mungkin aku beli 1 2 buku saja aksks pengennya wishlist aku ke coret semua aku dari dulu memang suka banget baca buku kayak novel genre nya bebas deh kecuali komik soalnya pusing baca nya,happy,4
bangun2 demger kabar jimim sembuh tuh bahagianya,happy,4
harus nya dihukum mati itu bangsat rusak nama sumut karena dia,anger,0
jadi hmmm kalo ada dua orang sama sama sudah siap untuk menjalin hubungan yang serius masing masing dikecewakan oleh pasangannya terus mereka memutuskan untuk mencoba bersama tapi masing masing masih belum bisa melupakan pasangannya itu itu gimanayaa,sad,2
jimin 3x sehari i lu sok but juga kamu pulih bisa ngejalanin aktivitas,neutral,3
nongkrong depan rumah sama teman-teman tiap ada motor lewat di teriakin woy standaar pas orangnya menengok kita sembunyi senang,happy,4
saya tidak mudah di jatuhkan hanya dengan omongan manusia lemah yang terus mengeluh senang jika anda ingin menjatuhkan saya bersaing lah di saat kau sedang malas malasan ada ratusan bahkan ribuan orang di luar sana yang sedang mencoba menyingkirkan mu,anger,0
jangan bergantung pada peruntungan senang dan tidak happy hidupmu tergantung kerja kerasmu tulus mahakarya lagu kesukaanku biar enggak malas malesan terharu,happy,4
sayang tapi ya enggak bakal bisa bersatu sebatas suka saja sebatas teman dekat itu sudah lebih dari cukup insya allah,sad,2
iya ih sedih banget baru cek ternyata enggak bisa,sad,2
tempat sampah made ini jerman itu oke kok positif thnkng saja indonesia belum bisa bikin bus tongtong ganti scania juga pada demen kan yang penting enggak dikorupsi ajasih,sad,2
wkwkw kalo bertanya ke aku sih tak jawab santai tapi dengan tidak mengeluarkan komentar pertanyaan begini dunia akan lebih indah,happy,4
tak sempat lah nih nak balas dendam minggu depan mesti sakit dah hilang time itu,anger,0
bangun pagi dengan perasaan bahagia ingat kalo kemarin mark rilis child lagunya disukai banyak orang dan chartnya bagus bikin sender banyak beryukur sama tuhan atas segala hal termasuk hari ini bisa beraktivitas sambil streaming lagu sebagus ini itu kan yang selalu,happy,4
ketika ada kegiatan kantor di pusat yang bertepatan pada rencana tanggal pulang itu artinya adalah tiket pulang gratis senang url,happy,4
arrgh pagi pagi emosi,anger,0
jadi sejauh ini sudah ada 6 barang yang ku beli hasil flash salenya bukalapak omg dari harga yang ratusan ribu yang bahkan aku sebagai sahabat misqin tak mampu beli sekarang kebeli semua wkwkwkwk dan masih ada flash sale jam 6 sore jam 8 malam dan jam 12 malam,happy,4
malu tapi,fear,1
emm hampir setiap waktu begitu sampai panik,fear,1
ini jam 9 praktek bini wa di rs lem kertas enggak begitu besok lem nempel2 a,neutral,3
mau bertanya dong mengingatkan seseorang yang punya hutang secara berulang ulang itu baik enggak sih terus setiap di tagih jawabanya enggak ada terus kira-kira neraka no berapa yang pantas buat dia,fear,1
pas menonton dba 1 ada lagu itu ya allah mas mewek aku dikamar ditanya mama mbak kenapa menangis menonton film arema sama mama malah ketawa lo rek,sad,2
untung ada aa2 berdua ngebantuin itu posisi di tengah-tengah gelap sendiri benar-benar enggak ada siapa-siapa sampai nyalain senter hp takut ada orang dan sejenis nya,fear,1
sharing pengalaman saja kemarin jam 18 00 batalin tiket di stasiun pasar senen lancar antrian tidak terlalu rame 15 menitan dan beress semua mungkin bisa dicoba twips di jam jam segitu cc username,happy,4
all of us are dead puncaki netflix di 25 negara bikin,neutral,3
lebih asik kalo mengomongkan keberhasilan pemerataan pembangunan pencapaian ekonomi dibandingkan mengomongkan keburukan calon sebelah ataupun keburukan sih gubernur a atau b,happy,4
ini adalah hal yang paling membahagiakan saat biasku foto bersama elf,happy,4
astaga sedih banget denise tuh favorit banget deh suaranya,sad,2
kasus via vallen itu juga sering terjadi kok dari yang gue kenal orang nya sampai enggak gue kenal orang nya sering bertebaran gambar t t t di dm gue messenger wa lah yang gue lakukan block block orang report akun nya kelar,anger,0
kadang itu kalo malam terus kamar sunyi tiba ada suara cicak itu ngeri anjir gue langsung bangun lagi,fear,1
semoga total komenlah untuk hindari olokan,neutral,3
kapal gue benaran karamm bahagia selalu kalian dengan jalannya masing-masing sayonara,sad,2
menghilang begitu saja terharu,sad,2
selamat pagi mbak salam sehat penuh semangat dan selamat beraktivitas selamat berakhir pekan,happy,4
berarti wa nya sepi wkwkwkwkwkwkwkwkwkwk ngkak,happy,4
username kalau di pilkada saja photo panas bisa sebabkan orang mengundurkan diri maka tentunya di indonesian idol juga wajib mundur apalagi ini dalam bentuk video,anger,0
alhamdulillah selesai membaca buku ini semoga ilmu yang diperoleh berkah dan bermanfaat amin jakarta url,happy,4
bego pelihara yang dipelihara itu kudunya tuyul ya ceu,anger,0
terus pulang kan diantar kak yer nah bilang deh ke kak yer terus kita kak yer dikantornya tuh kakak mengajak orang weekend tapi begitu enggak ditanggepin,neutral,3
iya sih tapi ciwi ciwi ini agak naik turun jadi kita saling takut,fear,1
masih pagi sudah ada saja yang menyalakan api emosi,anger,0
kabar baik di sabtu pagii alhamdulillah,happy,4
semangat pagi,happy,4
keringet dan enggak bisa kita kontrol ini peraturan orang keringetan duduk keringetan makanya memilih duduk enggak keringetan wkwk,neutral,3
ini gamesnya bisa menang lawan para oligarki arang tapi tetap sedih karena mereka tetap berjaya,sad,2
have a nice day semangat buat hari ini,happy,4
ini ya username username kalian lucu ya masak pas saya orderada lho stoknya kok bisa2nya sekarang bilang enggak ada stok loreal pun responnya lambat banget saya tanya dari tanggal 31 dan baru drespon hari ini itupu karena saya tanya lagi bagaimana sih kalian enggak profesional banget,anger,0
kita hanya sedang mengalami masa masa sulit masa masa gelap masa masa rentan akan perpisahan namun jika kita mampu bertahan maka tidak akan yang mampu memisahkan except allah,sad,2
takpe lu teruskan,neutral,3
ya allah baru bangun dapat kabar baik alhamdulillah jimin kamu sudah cvd 19 sudah boleh pulang juga banyak istirahat ya sayang semoga bisa pulih secepatnya dan bisa nyapa army lagi i love you jiminie,happy,4
fandom orang orang 1 fandom mereka kelakuan circle ini enggak di mendengarkan haha kalo psikis ke psikiater sih,neutral,3
enggak papa sebenarnya masih bagus hasil fotonya enggak ngaruh tapi gue takut tambah parah saja,fear,1
semoga pada selamat ya anak anak itu gue pernah ke gua pindul rasanya tercekik padahal gua itu gede banget enggak terbayang di gua sesempit itu bagaimana rasanya,sad,2
